image_id,filepath,anomaly_class,class_idx
109,images/109.jpg,Offline-Module,11
110,images/110.jpg,Offline-Module,11
111,images/111.jpg,Offline-Module,11
112,images/112.jpg,Offline-Module,11
113,images/113.jpg,Offline-Module,11
114,images/114.jpg,Offline-Module,11
117,images/117.jpg,Offline-Module,11
118,images/118.jpg,Offline-Module,11
120,images/120.jpg,Offline-Module,11
121,images/121.jpg,Offline-Module,11
122,images/122.jpg,Offline-Module,11
124,images/124.jpg,Offline-Module,11
125,images/125.jpg,Offline-Module,11
126,images/126.jpg,Offline-Module,11
128,images/128.jpg,Offline-Module,11
129,images/129.jpg,Offline-Module,11
131,images/131.jpg,Offline-Module,11
133,images/133.jpg,Offline-Module,11
134,images/134.jpg,Offline-Module,11
135,images/135.jpg,Offline-Module,11
136,images/136.jpg,Offline-Module,11
137,images/137.jpg,Offline-Module,11
139,images/139.jpg,Offline-Module,11
140,images/140.jpg,Offline-Module,11
142,images/142.jpg,Offline-Module,11
143,images/143.jpg,Offline-Module,11
144,images/144.jpg,Offline-Module,11
145,images/145.jpg,Offline-Module,11
146,images/146.jpg,Offline-Module,11
147,images/147.jpg,Offline-Module,11
148,images/148.jpg,Offline-Module,11
149,images/149.jpg,Offline-Module,11
151,images/151.jpg,Offline-Module,11
152,images/152.jpg,Offline-Module,11
158,images/158.jpg,Offline-Module,11
159,images/159.jpg,Offline-Module,11
160,images/160.jpg,Offline-Module,11
161,images/161.jpg,Offline-Module,11
162,images/162.jpg,Offline-Module,11
163,images/163.jpg,Offline-Module,11
165,images/165.jpg,Offline-Module,11
167,images/167.jpg,Offline-Module,11
169,images/169.jpg,Offline-Module,11
170,images/170.jpg,Offline-Module,11
171,images/171.jpg,Offline-Module,11
174,images/174.jpg,Offline-Module,11
176,images/176.jpg,Offline-Module,11
177,images/177.jpg,Offline-Module,11
178,images/178.jpg,Offline-Module,11
179,images/179.jpg,Offline-Module,11
180,images/180.jpg,Offline-Module,11
181,images/181.jpg,Offline-Module,11
182,images/182.jpg,Offline-Module,11
184,images/184.jpg,Offline-Module,11
186,images/186.jpg,Offline-Module,11
192,images/192.jpg,Offline-Module,11
194,images/194.jpg,Offline-Module,11
195,images/195.jpg,Offline-Module,11
196,images/196.jpg,Offline-Module,11
203,images/203.jpg,Offline-Module,11
204,images/204.jpg,Offline-Module,11
206,images/206.jpg,Offline-Module,11
207,images/207.jpg,Offline-Module,11
208,images/208.jpg,Offline-Module,11
211,images/211.jpg,Offline-Module,11
212,images/212.jpg,Offline-Module,11
213,images/213.jpg,Offline-Module,11
214,images/214.jpg,Offline-Module,11
215,images/215.jpg,Offline-Module,11
218,images/218.jpg,Offline-Module,11
219,images/219.jpg,Offline-Module,11
220,images/220.jpg,Offline-Module,11
221,images/221.jpg,Offline-Module,11
222,images/222.jpg,Offline-Module,11
223,images/223.jpg,Offline-Module,11
224,images/224.jpg,Offline-Module,11
226,images/226.jpg,Offline-Module,11
228,images/228.jpg,Offline-Module,11
229,images/229.jpg,Offline-Module,11
232,images/232.jpg,Offline-Module,11
233,images/233.jpg,Offline-Module,11
234,images/234.jpg,Offline-Module,11
235,images/235.jpg,Offline-Module,11
236,images/236.jpg,Offline-Module,11
237,images/237.jpg,Offline-Module,11
238,images/238.jpg,Offline-Module,11
240,images/240.jpg,Offline-Module,11
241,images/241.jpg,Offline-Module,11
242,images/242.jpg,Offline-Module,11
243,images/243.jpg,Offline-Module,11
244,images/244.jpg,Offline-Module,11
245,images/245.jpg,Offline-Module,11
246,images/246.jpg,Offline-Module,11
247,images/247.jpg,Offline-Module,11
249,images/249.jpg,Offline-Module,11
250,images/250.jpg,Offline-Module,11
251,images/251.jpg,Offline-Module,11
252,images/252.jpg,Offline-Module,11
253,images/253.jpg,Offline-Module,11
254,images/254.jpg,Offline-Module,11
256,images/256.jpg,Offline-Module,11
259,images/259.jpg,Offline-Module,11
260,images/260.jpg,Offline-Module,11
261,images/261.jpg,Offline-Module,11
262,images/262.jpg,Offline-Module,11
265,images/265.jpg,Offline-Module,11
266,images/266.jpg,Offline-Module,11
267,images/267.jpg,Offline-Module,11
268,images/268.jpg,Offline-Module,11
269,images/269.jpg,Offline-Module,11
271,images/271.jpg,Offline-Module,11
272,images/272.jpg,Offline-Module,11
273,images/273.jpg,Offline-Module,11
274,images/274.jpg,Offline-Module,11
275,images/275.jpg,Offline-Module,11
278,images/278.jpg,Offline-Module,11
280,images/280.jpg,Offline-Module,11
281,images/281.jpg,Offline-Module,11
282,images/282.jpg,Offline-Module,11
283,images/283.jpg,Offline-Module,11
284,images/284.jpg,Offline-Module,11
286,images/286.jpg,Offline-Module,11
289,images/289.jpg,Offline-Module,11
290,images/290.jpg,Offline-Module,11
292,images/292.jpg,Offline-Module,11
293,images/293.jpg,Offline-Module,11
294,images/294.jpg,Offline-Module,11
296,images/296.jpg,Offline-Module,11
297,images/297.jpg,Offline-Module,11
298,images/298.jpg,Offline-Module,11
299,images/299.jpg,Offline-Module,11
300,images/300.jpg,Offline-Module,11
301,images/301.jpg,Offline-Module,11
302,images/302.jpg,Offline-Module,11
303,images/303.jpg,Offline-Module,11
305,images/305.jpg,Offline-Module,11
306,images/306.jpg,Offline-Module,11
307,images/307.jpg,Offline-Module,11
309,images/309.jpg,Offline-Module,11
312,images/312.jpg,Offline-Module,11
313,images/313.jpg,Offline-Module,11
314,images/314.jpg,Offline-Module,11
315,images/315.jpg,Offline-Module,11
316,images/316.jpg,Offline-Module,11
317,images/317.jpg,Offline-Module,11
318,images/318.jpg,Offline-Module,11
319,images/319.jpg,Offline-Module,11
321,images/321.jpg,Offline-Module,11
322,images/322.jpg,Offline-Module,11
323,images/323.jpg,Offline-Module,11
324,images/324.jpg,Offline-Module,11
326,images/326.jpg,Offline-Module,11
327,images/327.jpg,Offline-Module,11
328,images/328.jpg,Offline-Module,11
329,images/329.jpg,Offline-Module,11
332,images/332.jpg,Offline-Module,11
333,images/333.jpg,Offline-Module,11
335,images/335.jpg,Offline-Module,11
336,images/336.jpg,Offline-Module,11
337,images/337.jpg,Offline-Module,11
338,images/338.jpg,Offline-Module,11
340,images/340.jpg,Offline-Module,11
341,images/341.jpg,Offline-Module,11
345,images/345.jpg,Offline-Module,11
346,images/346.jpg,Offline-Module,11
347,images/347.jpg,Offline-Module,11
348,images/348.jpg,Offline-Module,11
349,images/349.jpg,Offline-Module,11
352,images/352.jpg,Offline-Module,11
354,images/354.jpg,Offline-Module,11
355,images/355.jpg,Offline-Module,11
357,images/357.jpg,Offline-Module,11
358,images/358.jpg,Offline-Module,11
359,images/359.jpg,Offline-Module,11
360,images/360.jpg,Offline-Module,11
361,images/361.jpg,Offline-Module,11
362,images/362.jpg,Offline-Module,11
363,images/363.jpg,Offline-Module,11
364,images/364.jpg,Offline-Module,11
365,images/365.jpg,Offline-Module,11
366,images/366.jpg,Offline-Module,11
367,images/367.jpg,Offline-Module,11
368,images/368.jpg,Offline-Module,11
370,images/370.jpg,Offline-Module,11
371,images/371.jpg,Offline-Module,11
375,images/375.jpg,Offline-Module,11
376,images/376.jpg,Offline-Module,11
377,images/377.jpg,Offline-Module,11
379,images/379.jpg,Offline-Module,11
381,images/381.jpg,Offline-Module,11
382,images/382.jpg,Offline-Module,11
383,images/383.jpg,Offline-Module,11
384,images/384.jpg,Offline-Module,11
385,images/385.jpg,Offline-Module,11
386,images/386.jpg,Offline-Module,11
387,images/387.jpg,Offline-Module,11
388,images/388.jpg,Offline-Module,11
389,images/389.jpg,Offline-Module,11
390,images/390.jpg,Offline-Module,11
391,images/391.jpg,Offline-Module,11
395,images/395.jpg,Offline-Module,11
397,images/397.jpg,Offline-Module,11
399,images/399.jpg,Offline-Module,11
401,images/401.jpg,Offline-Module,11
404,images/404.jpg,Offline-Module,11
405,images/405.jpg,Offline-Module,11
407,images/407.jpg,Offline-Module,11
409,images/409.jpg,Offline-Module,11
410,images/410.jpg,Offline-Module,11
411,images/411.jpg,Offline-Module,11
412,images/412.jpg,Offline-Module,11
413,images/413.jpg,Offline-Module,11
414,images/414.jpg,Offline-Module,11
415,images/415.jpg,Offline-Module,11
416,images/416.jpg,Offline-Module,11
417,images/417.jpg,Offline-Module,11
418,images/418.jpg,Offline-Module,11
420,images/420.jpg,Offline-Module,11
421,images/421.jpg,Offline-Module,11
422,images/422.jpg,Offline-Module,11
423,images/423.jpg,Offline-Module,11
424,images/424.jpg,Offline-Module,11
425,images/425.jpg,Offline-Module,11
426,images/426.jpg,Offline-Module,11
427,images/427.jpg,Offline-Module,11
428,images/428.jpg,Offline-Module,11
429,images/429.jpg,Offline-Module,11
431,images/431.jpg,Offline-Module,11
432,images/432.jpg,Offline-Module,11
433,images/433.jpg,Offline-Module,11
434,images/434.jpg,Offline-Module,11
435,images/435.jpg,Offline-Module,11
439,images/439.jpg,Offline-Module,11
440,images/440.jpg,Offline-Module,11
441,images/441.jpg,Offline-Module,11
442,images/442.jpg,Offline-Module,11
443,images/443.jpg,Offline-Module,11
444,images/444.jpg,Offline-Module,11
448,images/448.jpg,Offline-Module,11
451,images/451.jpg,Offline-Module,11
452,images/452.jpg,Offline-Module,11
454,images/454.jpg,Offline-Module,11
458,images/458.jpg,Offline-Module,11
459,images/459.jpg,Offline-Module,11
460,images/460.jpg,Offline-Module,11
463,images/463.jpg,Offline-Module,11
464,images/464.jpg,Offline-Module,11
466,images/466.jpg,Offline-Module,11
467,images/467.jpg,Offline-Module,11
469,images/469.jpg,Offline-Module,11
470,images/470.jpg,Offline-Module,11
473,images/473.jpg,Offline-Module,11
474,images/474.jpg,Offline-Module,11
475,images/475.jpg,Offline-Module,11
477,images/477.jpg,Offline-Module,11
478,images/478.jpg,Offline-Module,11
479,images/479.jpg,Offline-Module,11
480,images/480.jpg,Offline-Module,11
482,images/482.jpg,Offline-Module,11
483,images/483.jpg,Offline-Module,11
486,images/486.jpg,Offline-Module,11
487,images/487.jpg,Offline-Module,11
489,images/489.jpg,Offline-Module,11
491,images/491.jpg,Offline-Module,11
492,images/492.jpg,Offline-Module,11
494,images/494.jpg,Offline-Module,11
495,images/495.jpg,Offline-Module,11
496,images/496.jpg,Offline-Module,11
497,images/497.jpg,Offline-Module,11
499,images/499.jpg,Offline-Module,11
500,images/500.jpg,Offline-Module,11
501,images/501.jpg,Offline-Module,11
502,images/502.jpg,Offline-Module,11
503,images/503.jpg,Offline-Module,11
505,images/505.jpg,Offline-Module,11
506,images/506.jpg,Offline-Module,11
507,images/507.jpg,Offline-Module,11
508,images/508.jpg,Offline-Module,11
509,images/509.jpg,Offline-Module,11
511,images/511.jpg,Offline-Module,11
512,images/512.jpg,Offline-Module,11
513,images/513.jpg,Offline-Module,11
514,images/514.jpg,Offline-Module,11
515,images/515.jpg,Offline-Module,11
516,images/516.jpg,Offline-Module,11
517,images/517.jpg,Offline-Module,11
521,images/521.jpg,Offline-Module,11
522,images/522.jpg,Offline-Module,11
523,images/523.jpg,Offline-Module,11
525,images/525.jpg,Offline-Module,11
526,images/526.jpg,Offline-Module,11
527,images/527.jpg,Offline-Module,11
528,images/528.jpg,Offline-Module,11
529,images/529.jpg,Offline-Module,11
530,images/530.jpg,Offline-Module,11
533,images/533.jpg,Offline-Module,11
534,images/534.jpg,Offline-Module,11
535,images/535.jpg,Offline-Module,11
536,images/536.jpg,Offline-Module,11
537,images/537.jpg,Offline-Module,11
539,images/539.jpg,Offline-Module,11
541,images/541.jpg,Offline-Module,11
543,images/543.jpg,Offline-Module,11
545,images/545.jpg,Offline-Module,11
546,images/546.jpg,Offline-Module,11
547,images/547.jpg,Offline-Module,11
548,images/548.jpg,Offline-Module,11
549,images/549.jpg,Offline-Module,11
550,images/550.jpg,Offline-Module,11
551,images/551.jpg,Offline-Module,11
552,images/552.jpg,Offline-Module,11
553,images/553.jpg,Offline-Module,11
554,images/554.jpg,Offline-Module,11
555,images/555.jpg,Offline-Module,11
556,images/556.jpg,Offline-Module,11
557,images/557.jpg,Offline-Module,11
558,images/558.jpg,Offline-Module,11
559,images/559.jpg,Offline-Module,11
560,images/560.jpg,Offline-Module,11
561,images/561.jpg,Offline-Module,11
563,images/563.jpg,Offline-Module,11
564,images/564.jpg,Offline-Module,11
565,images/565.jpg,Offline-Module,11
569,images/569.jpg,Offline-Module,11
571,images/571.jpg,Offline-Module,11
572,images/572.jpg,Offline-Module,11
573,images/573.jpg,Offline-Module,11
574,images/574.jpg,Offline-Module,11
575,images/575.jpg,Offline-Module,11
576,images/576.jpg,Offline-Module,11
578,images/578.jpg,Offline-Module,11
579,images/579.jpg,Offline-Module,11
582,images/582.jpg,Offline-Module,11
583,images/583.jpg,Offline-Module,11
584,images/584.jpg,Offline-Module,11
585,images/585.jpg,Offline-Module,11
586,images/586.jpg,Offline-Module,11
587,images/587.jpg,Offline-Module,11
588,images/588.jpg,Offline-Module,11
589,images/589.jpg,Offline-Module,11
590,images/590.jpg,Offline-Module,11
594,images/594.jpg,Offline-Module,11
595,images/595.jpg,Offline-Module,11
596,images/596.jpg,Offline-Module,11
597,images/597.jpg,Offline-Module,11
599,images/599.jpg,Offline-Module,11
600,images/600.jpg,Offline-Module,11
601,images/601.jpg,Offline-Module,11
603,images/603.jpg,Offline-Module,11
605,images/605.jpg,Offline-Module,11
606,images/606.jpg,Offline-Module,11
607,images/607.jpg,Offline-Module,11
609,images/609.jpg,Offline-Module,11
612,images/612.jpg,Offline-Module,11
615,images/615.jpg,Offline-Module,11
618,images/618.jpg,Offline-Module,11
619,images/619.jpg,Offline-Module,11
624,images/624.jpg,Offline-Module,11
625,images/625.jpg,Offline-Module,11
627,images/627.jpg,Offline-Module,11
630,images/630.jpg,Offline-Module,11
631,images/631.jpg,Offline-Module,11
632,images/632.jpg,Offline-Module,11
633,images/633.jpg,Offline-Module,11
634,images/634.jpg,Offline-Module,11
635,images/635.jpg,Offline-Module,11
636,images/636.jpg,Offline-Module,11
637,images/637.jpg,Offline-Module,11
638,images/638.jpg,Offline-Module,11
639,images/639.jpg,Offline-Module,11
640,images/640.jpg,Offline-Module,11
641,images/641.jpg,Offline-Module,11
642,images/642.jpg,Offline-Module,11
643,images/643.jpg,Offline-Module,11
645,images/645.jpg,Offline-Module,11
649,images/649.jpg,Offline-Module,11
653,images/653.jpg,Offline-Module,11
656,images/656.jpg,Offline-Module,11
658,images/658.jpg,Offline-Module,11
660,images/660.jpg,Offline-Module,11
665,images/665.jpg,Offline-Module,11
666,images/666.jpg,Offline-Module,11
668,images/668.jpg,Offline-Module,11
669,images/669.jpg,Offline-Module,11
670,images/670.jpg,Offline-Module,11
671,images/671.jpg,Offline-Module,11
672,images/672.jpg,Offline-Module,11
674,images/674.jpg,Offline-Module,11
676,images/676.jpg,Offline-Module,11
680,images/680.jpg,Offline-Module,11
682,images/682.jpg,Offline-Module,11
683,images/683.jpg,Offline-Module,11
685,images/685.jpg,Offline-Module,11
687,images/687.jpg,Offline-Module,11
688,images/688.jpg,Offline-Module,11
689,images/689.jpg,Offline-Module,11
690,images/690.jpg,Offline-Module,11
691,images/691.jpg,Offline-Module,11
693,images/693.jpg,Offline-Module,11
694,images/694.jpg,Offline-Module,11
695,images/695.jpg,Offline-Module,11
696,images/696.jpg,Offline-Module,11
697,images/697.jpg,Offline-Module,11
698,images/698.jpg,Offline-Module,11
699,images/699.jpg,Offline-Module,11
700,images/700.jpg,Offline-Module,11
701,images/701.jpg,Offline-Module,11
702,images/702.jpg,Offline-Module,11
704,images/704.jpg,Offline-Module,11
705,images/705.jpg,Offline-Module,11
706,images/706.jpg,Offline-Module,11
707,images/707.jpg,Offline-Module,11
711,images/711.jpg,Offline-Module,11
713,images/713.jpg,Offline-Module,11
714,images/714.jpg,Offline-Module,11
715,images/715.jpg,Offline-Module,11
716,images/716.jpg,Offline-Module,11
717,images/717.jpg,Offline-Module,11
718,images/718.jpg,Offline-Module,11
719,images/719.jpg,Offline-Module,11
721,images/721.jpg,Offline-Module,11
722,images/722.jpg,Offline-Module,11
723,images/723.jpg,Offline-Module,11
725,images/725.jpg,Offline-Module,11
726,images/726.jpg,Offline-Module,11
727,images/727.jpg,Offline-Module,11
730,images/730.jpg,Offline-Module,11
732,images/732.jpg,Offline-Module,11
734,images/734.jpg,Offline-Module,11
735,images/735.jpg,Offline-Module,11
737,images/737.jpg,Offline-Module,11
739,images/739.jpg,Offline-Module,11
740,images/740.jpg,Offline-Module,11
741,images/741.jpg,Offline-Module,11
742,images/742.jpg,Offline-Module,11
743,images/743.jpg,Offline-Module,11
744,images/744.jpg,Offline-Module,11
745,images/745.jpg,Offline-Module,11
746,images/746.jpg,Offline-Module,11
747,images/747.jpg,Offline-Module,11
749,images/749.jpg,Offline-Module,11
750,images/750.jpg,Offline-Module,11
751,images/751.jpg,Offline-Module,11
752,images/752.jpg,Offline-Module,11
753,images/753.jpg,Offline-Module,11
754,images/754.jpg,Offline-Module,11
755,images/755.jpg,Offline-Module,11
756,images/756.jpg,Offline-Module,11
763,images/763.jpg,Offline-Module,11
764,images/764.jpg,Offline-Module,11
766,images/766.jpg,Offline-Module,11
767,images/767.jpg,Offline-Module,11
768,images/768.jpg,Offline-Module,11
769,images/769.jpg,Offline-Module,11
771,images/771.jpg,Offline-Module,11
773,images/773.jpg,Offline-Module,11
776,images/776.jpg,Offline-Module,11
777,images/777.jpg,Offline-Module,11
778,images/778.jpg,Offline-Module,11
779,images/779.jpg,Offline-Module,11
781,images/781.jpg,Offline-Module,11
782,images/782.jpg,Offline-Module,11
783,images/783.jpg,Offline-Module,11
784,images/784.jpg,Offline-Module,11
785,images/785.jpg,Offline-Module,11
786,images/786.jpg,Offline-Module,11
788,images/788.jpg,Offline-Module,11
789,images/789.jpg,Offline-Module,11
790,images/790.jpg,Offline-Module,11
791,images/791.jpg,Offline-Module,11
792,images/792.jpg,Offline-Module,11
793,images/793.jpg,Offline-Module,11
796,images/796.jpg,Offline-Module,11
797,images/797.jpg,Offline-Module,11
798,images/798.jpg,Offline-Module,11
799,images/799.jpg,Offline-Module,11
800,images/800.jpg,Offline-Module,11
801,images/801.jpg,Offline-Module,11
802,images/802.jpg,Offline-Module,11
803,images/803.jpg,Offline-Module,11
805,images/805.jpg,Offline-Module,11
806,images/806.jpg,Offline-Module,11
807,images/807.jpg,Offline-Module,11
808,images/808.jpg,Offline-Module,11
811,images/811.jpg,Offline-Module,11
812,images/812.jpg,Offline-Module,11
813,images/813.jpg,Offline-Module,11
814,images/814.jpg,Offline-Module,11
815,images/815.jpg,Offline-Module,11
816,images/816.jpg,Offline-Module,11
817,images/817.jpg,Offline-Module,11
818,images/818.jpg,Offline-Module,11
822,images/822.jpg,Offline-Module,11
823,images/823.jpg,Offline-Module,11
825,images/825.jpg,Offline-Module,11
828,images/828.jpg,Diode-Multi,8
831,images/831.jpg,Diode-Multi,8
832,images/832.jpg,Diode-Multi,8
833,images/833.jpg,Diode-Multi,8
834,images/834.jpg,Diode-Multi,8
836,images/836.jpg,Diode-Multi,8
839,images/839.jpg,Diode-Multi,8
840,images/840.jpg,Diode-Multi,8
841,images/841.jpg,Diode-Multi,8
842,images/842.jpg,Diode-Multi,8
844,images/844.jpg,Diode-Multi,8
845,images/845.jpg,Diode-Multi,8
846,images/846.jpg,Diode-Multi,8
848,images/848.jpg,Diode-Multi,8
849,images/849.jpg,Diode-Multi,8
851,images/851.jpg,Diode-Multi,8
852,images/852.jpg,Diode-Multi,8
854,images/854.jpg,Diode-Multi,8
856,images/856.jpg,Diode-Multi,8
857,images/857.jpg,Diode-Multi,8
858,images/858.jpg,Diode-Multi,8
859,images/859.jpg,Diode-Multi,8
860,images/860.jpg,Diode-Multi,8
861,images/861.jpg,Diode-Multi,8
862,images/862.jpg,Diode-Multi,8
863,images/863.jpg,Diode-Multi,8
864,images/864.jpg,Diode-Multi,8
865,images/865.jpg,Diode-Multi,8
866,images/866.jpg,Diode-Multi,8
867,images/867.jpg,Diode-Multi,8
870,images/870.jpg,Diode-Multi,8
874,images/874.jpg,Diode-Multi,8
876,images/876.jpg,Diode-Multi,8
877,images/877.jpg,Diode-Multi,8
878,images/878.jpg,Diode-Multi,8
883,images/883.jpg,Diode-Multi,8
889,images/889.jpg,Diode-Multi,8
890,images/890.jpg,Diode-Multi,8
891,images/891.jpg,Diode-Multi,8
894,images/894.jpg,Diode-Multi,8
895,images/895.jpg,Diode-Multi,8
896,images/896.jpg,Diode-Multi,8
897,images/897.jpg,Diode-Multi,8
899,images/899.jpg,Diode-Multi,8
901,images/901.jpg,Diode-Multi,8
902,images/902.jpg,Diode-Multi,8
904,images/904.jpg,Diode-Multi,8
905,images/905.jpg,Diode-Multi,8
906,images/906.jpg,Diode-Multi,8
907,images/907.jpg,Diode-Multi,8
910,images/910.jpg,Diode-Multi,8
911,images/911.jpg,Diode-Multi,8
912,images/912.jpg,Diode-Multi,8
913,images/913.jpg,Diode-Multi,8
914,images/914.jpg,Diode-Multi,8
915,images/915.jpg,Diode-Multi,8
917,images/917.jpg,Diode-Multi,8
918,images/918.jpg,Diode-Multi,8
919,images/919.jpg,Diode-Multi,8
920,images/920.jpg,Diode-Multi,8
921,images/921.jpg,Diode-Multi,8
922,images/922.jpg,Diode-Multi,8
923,images/923.jpg,Diode-Multi,8
924,images/924.jpg,Diode-Multi,8
925,images/925.jpg,Diode-Multi,8
926,images/926.jpg,Diode-Multi,8
929,images/929.jpg,Diode-Multi,8
930,images/930.jpg,Diode-Multi,8
931,images/931.jpg,Diode-Multi,8
932,images/932.jpg,Diode-Multi,8
933,images/933.jpg,Diode-Multi,8
935,images/935.jpg,Diode-Multi,8
936,images/936.jpg,Diode-Multi,8
937,images/937.jpg,Diode-Multi,8
938,images/938.jpg,Diode-Multi,8
939,images/939.jpg,Diode-Multi,8
940,images/940.jpg,Diode-Multi,8
941,images/941.jpg,Diode-Multi,8
942,images/942.jpg,Diode-Multi,8
943,images/943.jpg,Diode-Multi,8
947,images/947.jpg,Diode-Multi,8
948,images/948.jpg,Diode-Multi,8
949,images/949.jpg,Diode-Multi,8
950,images/950.jpg,Diode-Multi,8
952,images/952.jpg,Diode-Multi,8
953,images/953.jpg,Diode-Multi,8
955,images/955.jpg,Diode-Multi,8
956,images/956.jpg,Diode-Multi,8
957,images/957.jpg,Diode-Multi,8
958,images/958.jpg,Diode-Multi,8
959,images/959.jpg,Diode-Multi,8
960,images/960.jpg,Diode-Multi,8
961,images/961.jpg,Diode-Multi,8
963,images/963.jpg,Diode-Multi,8
964,images/964.jpg,Diode-Multi,8
965,images/965.jpg,Diode-Multi,8
966,images/966.jpg,Diode-Multi,8
967,images/967.jpg,Diode-Multi,8
969,images/969.jpg,Diode-Multi,8
970,images/970.jpg,Diode-Multi,8
971,images/971.jpg,Diode-Multi,8
972,images/972.jpg,Diode-Multi,8
973,images/973.jpg,Diode-Multi,8
975,images/975.jpg,Diode-Multi,8
977,images/977.jpg,Diode-Multi,8
979,images/979.jpg,Diode-Multi,8
980,images/980.jpg,Diode-Multi,8
981,images/981.jpg,Diode-Multi,8
982,images/982.jpg,Diode-Multi,8
983,images/983.jpg,Diode-Multi,8
984,images/984.jpg,Diode-Multi,8
985,images/985.jpg,Diode-Multi,8
986,images/986.jpg,Diode-Multi,8
987,images/987.jpg,Diode-Multi,8
988,images/988.jpg,Diode-Multi,8
990,images/990.jpg,Diode-Multi,8
991,images/991.jpg,Diode-Multi,8
992,images/992.jpg,Diode-Multi,8
993,images/993.jpg,Diode-Multi,8
995,images/995.jpg,Diode-Multi,8
996,images/996.jpg,Diode-Multi,8
1000,images/1000.jpg,Diode-Multi,8
1001,images/1001.jpg,Diode-Multi,8
1002,images/1002.jpg,Diode,7
1003,images/1003.jpg,Diode,7
1004,images/1004.jpg,Diode,7
1005,images/1005.jpg,Diode,7
1006,images/1006.jpg,Diode,7
1007,images/1007.jpg,Diode,7
1008,images/1008.jpg,Diode,7
1009,images/1009.jpg,Diode,7
1010,images/1010.jpg,Diode,7
1011,images/1011.jpg,Diode,7
1012,images/1012.jpg,Diode,7
1013,images/1013.jpg,Diode,7
1015,images/1015.jpg,Diode,7
1016,images/1016.jpg,Diode,7
1018,images/1018.jpg,Diode,7
1019,images/1019.jpg,Diode,7
1021,images/1021.jpg,Diode,7
1028,images/1028.jpg,Diode,7
1029,images/1029.jpg,Diode,7
1030,images/1030.jpg,Diode,7
1031,images/1031.jpg,Diode,7
1032,images/1032.jpg,Diode,7
1034,images/1034.jpg,Diode,7
1035,images/1035.jpg,Diode,7
1036,images/1036.jpg,Diode,7
1040,images/1040.jpg,Diode,7
1041,images/1041.jpg,Diode,7
